skill_dribbling,skill_curve,skill_ball_control,skill_moves,age,height_cm,weight_kg,power_strength
13,10,13,1,26,178,80,54
59,35,62,2,24,170,65,61
52,45,46,2,25,176,69,56
11,12,14,1,23,184,84,53
6,15,14,1,27,190,82,49
53,34,58,2,24,182,73,75
49,32,55,2,25,186,71,75
13,14,23,1,27,191,76,58
11,16,23,1,28,188,79,64
62,56,61,2,25,182,73,60
45,34,55,2,27,189,80,81
19,14,20,1,26,186,74,56
58,49,63,3,26,171,70,71
47,36,55,2,25,186,75,71
69,50,61,3,26,164,68,31
45,43,54,2,26,194,85,81
36,25,40,2,26,182,80,61
64,62,60,2,26,178,73,61
64,51,63,3,25,166,62,58
54,55,52,2,25,172,69,64
62,48,59,2,25,180,72,62
41,29,48,2,27,193,79,82
58,47,57,2,26,170,69,77
47,39,53,2,26,183,73,65
54,46,56,2,25,190,78,75
55,59,65,2,26,170,62,33
62,38,60,3,25,168,66,38
48,46,44,2,24,178,70,61
59,33,62,2,25,173,67,61
44,33,52,2,26,181,77,68
56,52,57,2,25,174,69,63
42,34,47,2,26,185,79,70
55,42,55,2,26,174,70,65
58,32,59,2,26,176,74,64
51,41,46,2,26,173,72,57
60,58,53,2,26,175,62,57
54,43,59,2,25,175,70,62
57,46,53,2,25,182,70,68
13,11,17,1,27,193,83,69
8,10,15,1,27,186,87,67
38,30,41,2,27,185,83,80
63,58,58,2,25,176,70,57
58,57,61,2,25,170,69,43
38,32,45,2,26,186,81,79
52,44,53,2,25,178,68,62
58,43,53,2,26,179,75,54
51,33,57,2,28,178,81,74
21,22,19,1,28,193,83,24
56,55,58,2,27,173,77,58
58,51,57,2,27,178,76,61
57,55,57,2,27,180,71,59
51,35,53,2,27,178,71,57
56,46,55,2,27,185,76,72
54,38,59,2,25,180,80,66
44,46,50,2,27,180,75,74
66,39,35,2,27,178,76,73
62,39,63,3,27,168,75,68
59,42,55,2,28,172,74,68
65,33,61,2,26,175,77,68
47,35,49,2,27,180,76,72
19,16,18,1,30,183,83,67
61,33,60,2,26,181,77,61
59,43,58,2,27,180,65,66
8,10,11,1,29,186,82,69
48,28,52,2,28,178,78,75
66,39,66,3,27,177,69,66
10,13,16,1,30,188,89,55
10,15,15,1,29,180,82,59
61,49,60,2,26,177,75,59
58,56,61,2,26,179,65,54
63,47,62,2,26,183,79,36
65,39,39,2,27,179,69,60
22,20,48,2,28,185,76,70
60,49,59,3,25,174,64,49
49,48,56,2,28,190,82,70
55,47,63,2,26,178,73,75
64,56,62,2,27,172,63,39
53,43,58,2,34,185,74,80
51,45,58,2,37,189,88,86
62,55,63,3,34,175,70,59
56,39,59,2,33,168,70,64
63,50,57,2,30,175,72,51
50,50,64,2,31,180,76,74
15,14,23,1,33,187,79,49
11,17,15,1,32,186,75,65
16,14,15,1,38,181,75,36
62,60,67,2,33,178,67,68
12,19,10,1,32,186,76,61
32,52,59,2,32,182,70,63
36,21,45,2,33,188,81,70
61,59,55,2,31,168,64,47
57,32,51,2,30,183,77,66
61,42,60,2,32,193,76,74
47,30,54,2,34,187,83,80
63,68,63,3,35,178,74,73
12,15,17,1,35,196,95,70
55,63,61,3,29,175,66,62
51,44,49,2,29,177,73,74
55,50,53,2,34,181,74,72
10,10,22,1,30,189,85,77
59,42,57,2,28,181,75,68
57,61,59,3,29,175,80,62
65,62,64,3,28,168,66,69
49,42,57,2,27,183,71,58
62,55,64,2,30,183,74,75
59,46,59,2,29,181,79,66
60,59,59,2,28,175,75,71
58,60,54,2,29,181,78,64
58,45,59,2,25,178,75,46
25,32,30,2,28,193,84,84
52,50,54,2,28,183,76,65
14,15,24,1,29,185,89,63
65,42,63,3,28,171,66,65
15,13,21,1,30,188,87,65
49,33,54,2,26,191,77,80
65,63,64,3,26,172,90,66
60,48,60,2,28,175,73,57
58,57,58,2,27,175,72,52
52,54,54,2,28,180,65,67
18,16,25,1,32,192,75,65
62,34,59,2,30,174,70,71
57,38,56,2,29,178,76,72
31,21,36,2,30,191,75,83
59,51,57,3,28,184,73,61
57,34,58,2,31,187,75,62
60,50,59,3,29,168,65,56
58,38,51,2,28,176,76,70
18,14,19,1,30,183,78,50
51,31,50,2,37,180,77,71
12,13,20,1,32,190,82,62
61,52,62,2,36,176,72,65
64,38,59,3,27,178,67,42
54,37,53,2,31,176,69,76
11,23,18,1,33,184,75,45
54,44,60,2,31,181,81,71
65,38,59,3,30,165,55,47
59,66,61,2,29,176,69,56
59,35,66,2,27,170,60,38
57,35,50,2,29,181,76,63
58,31,53,3,29,170,60,64
54,42,56,2,29,189,76,71
59,45,61,2,28,180,75,62
45,32,61,2,30,183,74,58
52,56,53,2,30,175,70,69
52,26,48,2,30,192,82,83
10,10,23,1,31,183,84,61
63,42,61,3,27,165,62,45
29,29,38,2,30,187,75,77
34,29,42,2,34,194,87,82
58,36,59,2,29,175,68,52
60,30,57,2,29,176,72,52
62,32,59,3,31,175,67,77
46,32,48,2,28,192,72,54
56,33,55,2,32,168,64,48
54,38,57,2,30,184,79,79
58,35,50,2,29,182,68,67
15,11,13,1,32,189,83,61
65,54,63,3,30,181,77,64
25,25,30,2,27,184,80,64
65,64,61,2,38,180,76,51
38,58,42,2,35,181,77,75
58,50,64,2,31,171,68,55
60,58,65,3,33,180,70,64
59,34,60,2,28,173,66,70
52,31,53,2,27,177,71,55
8,14,16,1,17,188,73,50
59,51,63,3,17,193,81,60
50,39,60,2,18,179,71,66
63,46,60,3,18,179,75,49
59,50,58,2,17,183,78,47
62,61,60,2,18,176,75,49
57,54,63,2,18,177,72,58
61,56,65,2,19,177,68,53
61,41,63,3,19,173,66,49
52,48,60,2,17,185,70,50
64,50,62,3,18,174,70,48
55,41,61,2,18,184,82,60
64,49,62,2,17,170,68,41
54,44,57,2,19,190,75,65
59,52,65,3,19,178,70,46
10,8,19,1,18,185,82,67
63,47,60,2,17,181,76,64
13,13,11,1,17,199,86,43
31,24,35,2,18,188,75,71
63,55,62,2,18,175,72,46
63,50,61,2,18,175,69,56
59,54,65,2,17,183,70,51
62,37,59,2,19,188,80,74
58,46,58,2,18,191,76,66
53,53,60,2,18,180,72,56
61,48,59,2,19,175,68,41
70,58,59,3,18,170,65,38
57,53,59,2,18,178,66,56
64,55,66,2,19,182,75,57
61,38,50,2,19,175,70,50
34,35,39,2,18,183,78,49
54,61,56,3,17,187,75,76
39,41,47,2,18,196,94,82
62,62,62,2,19,170,65,41
69,56,65,3,18,173,68,48
60,49,65,2,18,177,69,38
32,18,51,2,18,182,72,70
60,47,59,2,19,180,75,61
63,52,66,2,19,173,75,58
64,54,67,3,17,180,75,50
59,38,60,2,18,176,67,50
34,20,55,2,19,188,79,72
60,58,58,3,17,177,70,47
53,48,56,2,18,180,70,60
61,51,61,2,20,185,75,59
39,45,45,2,18,186,76,63
62,59,61,3,19,179,72,55
70,53,66,3,18,175,70,34
57,42,52,2,19,178,70,46
65,56,58,3,18,179,73,64
55,45,56,2,19,178,66,47
53,43,61,3,18,180,72,56
50,43,52,2,20,178,72,63
59,49,61,2,20,168,65,38
50,36,57,2,19,179,78,59
56,35,48,2,20,185,72,63
51,44,62,2,19,173,65,56
65,58,63,2,18,172,63,43
34,28,47,2,19,185,85,73
55,42,50,2,19,175,77,58
52,40,60,2,19,166,64,37
59,36,63,2,18,180,70,62
57,46,59,2,19,180,76,59
64,46,60,3,18,170,65,58
65,46,63,3,20,175,60,33
62,60,61,3,20,180,75,50
70,54,66,3,18,179,65,30
58,53,56,2,17,180,70,63
30,32,39,2,18,187,77,57
63,54,64,2,18,166,60,62
56,48,63,2,20,184,77,63
58,43,63,3,20,186,81,68
67,53,64,3,20,173,66,41
53,34,54,2,19,181,78,67
29,21,46,2,21,182,70,59
22,24,43,2,21,188,81,69
10,12,14,1,20,188,69,52
63,43,58,2,19,180,66,41
60,52,62,2,19,173,65,42
29,20,36,2,20,184,70,63
68,46,65,3,20,186,78,63
59,61,60,2,20,175,71,70
58,48,55,2,19,174,61,33
61,62,64,2,18,180,72,49
59,57,62,2,18,175,70,49
57,43,57,2,19,181,78,55
60,45,56,2,18,177,73,56
58,60,59,3,19,182,70,49
61,30,59,2,20,190,77,74
65,41,61,2,19,178,72,62
55,43,61,2,20,178,75,60
42,33,51,2,18,193,80,72
65,48,60,2,18,180,70,55
26,28,33,2,20,181,75,73
49,20,56,2,20,186,75,69
63,51,59,3,21,178,69,60
61,68,57,3,21,181,75,48
15,13,20,1,21,186,74,44
58,42,57,2,20,177,67,51
16,11,22,1,21,192,72,39
62,40,54,2,21,180,77,65
56,48,60,2,19,183,72,60
66,54,63,3,20,168,65,33
63,43,57,2,21,183,80,72
51,38,58,2,21,190,73,75
61,57,62,3,19,178,69,40
55,41,60,2,21,174,68,44
64,54,64,2,21,179,70,54
65,45,62,2,19,172,68,52
65,53,68,3,21,179,76,47
59,32,58,2,19,173,72,58
64,41,45,2,20,178,65,45
62,39,64,3,21,178,67,44
65,53,61,3,21,172,67,30
64,47,62,2,19,178,70,46
56,47,61,2,20,185,75,67
64,58,62,3,19,183,74,55
62,49,60,2,19,188,77,76
65,59,61,3,19,183,73,56
49,28,42,2,21,172,70,54
39,23,44,2,20,188,72,65
28,32,39,2,19,189,84,70
59,36,55,2,20,180,66,65
60,55,64,2,19,175,70,47
5,10,10,1,21,188,82,68
62,43,50,2,19,187,83,72
62,42,63,2,17,179,70,58
60,48,63,2,20,187,75,67
11,13,11,1,18,184,79,46
71,51,63,3,19,173,73,52
52,52,55,2,19,174,68,64
32,23,34,2,20,190,77,77
63,47,57,2,19,173,65,48
62,58,60,3,20,175,65,44
63,47,59,2,19,172,64,56
60,60,59,2,20,171,65,43
15,16,23,1,20,185,80,65
58,44,55,2,21,179,76,61
61,45,57,2,21,177,70,62
62,53,61,2,21,167,63,39
57,46,51,2,20,184,74,55
47,32,54,2,21,179,73,63
53,40,54,2,20,198,80,79
53,46,50,2,21,185,78,73
11,10,19,1,21,190,75,53
29,41,32,2,20,195,80,68
68,32,64,2,19,180,70,48
57,48,58,2,18,179,72,50
55,53,53,2,19,185,81,64
33,33,39,2,20,188,79,59
59,51,62,2,19,178,77,49
60,41,58,2,20,173,75,60
64,47,61,3,20,170,67,48
52,31,52,2,20,181,75,60
13,15,15,1,22,182,79,63
12,18,20,1,22,192,87,66
56,50,57,2,21,180,74,69
37,33,36,2,22,190,80,56
42,43,58,2,21,177,71,57
29,26,50,2,21,183,64,64
56,46,59,2,21,187,81,74
60,43,61,3,20,192,78,70
70,44,60,2,21,181,67,60
57,45,59,2,20,170,75,58
60,40,58,2,20,176,70,56
33,32,41,2,20,189,75,73
62,44,60,3,20,174,67,46
62,41,64,2,19,171,67,34
10,15,12,1,20,187,78,44
64,39,53,2,19,175,69,68
58,31,60,2,21,180,72,58
12,10,14,1,19,185,80,45
24,21,29,1,20,191,76,64
64,47,61,3,19,172,68,44
61,46,57,3,19,168,68,45
52,65,58,2,20,182,65,44
10,11,15,1,19,195,84,65
59,38,56,2,20,174,69,47
55,43,58,2,19,180,70,64
11,11,13,1,21,180,72,44
21,23,48,2,19,183,72,67
54,32,58,2,19,186,75,62
54,59,60,2,20,180,70,49
44,27,53,2,20,194,87,72
56,42,60,2,20,179,74,61
60,42,62,2,22,186,80,70
56,43,60,2,21,180,70,56
69,53,60,2,20,176,70,45
46,40,56,2,18,177,70,47
62,38,53,2,20,185,65,45
58,35,57,2,20,179,70,58
27,26,37,2,19,190,80,67
61,37,56,3,22,180,85,62
63,53,60,3,22,176,60,68
63,33,54,2,21,175,65,53
59,42,60,2,20,188,80,86
60,39,59,2,22,170,68,58
8,12,13,1,22,189,93,58
55,32,55,2,22,172,72,34
53,31,56,2,21,180,73,58
55,31,58,2,21,170,68,59
58,58,60,2,22,176,64,60
57,32,52,2,21,178,70,58
10,12,16,1,20,190,77,38
65,40,65,3,21,178,74,57
65,45,55,2,22,190,82,82
6,11,12,1,19,186,82,49
10,11,11,1,20,190,75,46
56,60,57,2,21,184,78,61
62,56,66,2,21,188,74,57
60,41,60,2,22,175,66,56
57,39,58,2,19,178,70,61
62,36,57,3,19,173,70,44
49,33,55,2,20,188,76,62
64,43,61,2,20,171,63,36
60,35,63,2,19,192,83,77
61,62,66,2,20,182,73,62
55,40,53,2,22,177,67,57
64,52,67,3,21,187,77,58
64,54,60,2,21,172,70,45
26,32,35,2,20,196,87,85
52,32,55,2,20,179,73,62
60,46,59,3,19,177,72,55
60,34,55,2,20,170,70,47
53,46,56,2,18,180,70,48
57,49,55,2,21,181,72,52
44,21,53,2,20,180,75,67
47,40,48,2,23,188,70,57
56,42,58,2,22,180,64,58
55,48,57,2,21,183,76,61
56,43,58,2,21,178,74,62
30,24,44,2,22,190,82,73
16,18,22,1,22,188,73,30
55,27,53,2,21,191,81,70
58,41,46,2,22,178,74,57
53,36,58,2,21,178,69,64
11,13,19,1,23,190,80,59
50,47,55,2,22,175,75,67
55,38,57,2,21,178,79,69
62,41,57,2,21,175,68,45
62,55,61,3,22,179,73,46
59,52,63,2,20,183,85,72
60,44,62,2,19,176,70,57
61,51,64,2,22,176,75,60
53,35,58,2,20,181,72,42
64,44,60,2,20,172,60,51
64,61,59,2,20,166,61,33
59,60,60,2,20,176,72,51
56,35,52,2,22,185,78,67
26,21,43,2,20,192,87,82
55,48,57,2,20,180,68,42
60,46,60,2,19,180,72,55
53,31,57,2,21,190,80,77
60,39,63,2,20,180,75,57
54,29,54,2,20,171,62,55
52,34,55,2,22,185,82,74
60,58,63,2,20,180,75,56
55,47,52,2,20,175,63,42
11,11,17,1,23,188,79,60
56,43,57,2,22,185,73,75
59,56,63,2,22,178,73,64
61,61,57,2,22,183,72,70
27,23,30,2,21,184,72,78
61,51,61,2,22,180,77,62
62,74,58,3,21,178,65,60
27,24,38,2,21,183,82,70
62,32,60,2,23,173,77,66
7,13,14,1,21,181,76,34
63,54,64,3,22,171,72,49
27,46,35,2,21,187,74,73
66,59,53,2,21,178,74,69
60,31,60,2,23,184,77,48
60,34,62,2,21,171,60,55
12,14,9,1,21,185,80,53
60,52,58,2,22,185,75,69
59,53,58,3,23,172,66,48
62,45,60,2,23,183,67,41
64,58,65,3,23,178,74,52
62,41,60,2,23,180,71,50
61,40,59,2,21,180,77,65
64,50,61,2,20,174,66,50
61,48,58,2,21,175,70,50
58,53,56,3,22,173,68,61
35,26,37,2,21,193,91,61
54,24,44,2,23,183,84,71
7,13,16,1,20,193,83,55
60,59,61,3,22,178,74,50
54,38,56,2,21,183,75,64
21,26,34,2,22,194,80,77
49,48,60,2,22,178,72,54
37,31,46,2,18,169,68,67
58,62,61,2,23,175,71,53
11,8,18,1,23,185,77,44
48,29,54,2,21,181,70,70
57,53,59,2,21,186,75,62
55,53,57,2,21,173,67,64
14,16,20,1,24,195,85,65
54,29,52,2,22,183,68,68
57,45,54,2,23,179,70,69
57,56,60,2,23,176,70,61
53,48,60,2,21,180,80,69
64,38,61,2,22,185,76,67
57,50,58,2,22,178,64,57
48,46,50,2,24,183,77,72
55,34,46,2,21,179,76,60
18,18,20,1,24,188,78,63
12,18,25,1,21,192,73,39
52,42,50,2,20,191,78,70
53,30,54,2,22,198,77,79
52,28,51,2,23,170,64,63
60,48,61,2,19,179,65,56
30,28,38,2,23,190,75,72
20,14,23,1,23,183,80,57
67,33,61,2,22,179,77,64
58,55,57,2,23,181,72,53
59,44,55,2,21,180,72,65
33,20,48,2,21,195,84,73
56,51,62,3,21,177,70,44
58,50,60,2,21,179,76,66
28,26,42,2,23,195,83,77
60,34,59,2,21,182,70,57
8,13,15,1,20,185,83,48
57,56,60,2,22,176,71,48
61,52,60,2,20,186,78,65
64,58,62,3,21,185,82,68
48,28,52,2,23,194,86,81
65,31,62,2,22,196,80,78
61,54,62,2,21,185,78,62
50,35,57,2,24,179,75,70
14,19,23,1,24,188,71,62
63,45,58,2,23,178,73,58
62,54,64,2,24,183,65,57
51,24,52,2,23,188,79,69
66,30,61,2,24,174,71,47
57,42,61,2,22,180,74,61
58,47,61,2,22,181,74,63
65,48,63,2,23,175,63,47
56,50,59,2,23,182,73,57
61,43,64,2,22,173,64,39
61,43,61,2,22,178,68,60
57,48,51,2,24,185,83,88
7,14,18,1,22,185,75,37
60,47,58,2,24,178,68,57
54,26,49,2,24,173,75,74
9,13,12,1,22,191,79,60
58,52,54,2,24,165,63,48
57,48,56,2,22,181,65,65
58,39,61,2,22,187,78,76
61,56,64,2,21,182,68,46
11,13,23,1,23,184,77,49
58,33,59,2,22,181,73,69
21,28,32,2,23,183,77,69
7,13,10,1,21,191,85,57
54,28,61,2,22,183,80,66
61,59,64,2,24,165,58,31
55,50,56,2,22,180,83,67
56,39,55,2,23,185,74,65
57,48,59,3,21,178,70,48
62,48,64,3,20,181,75,64
54,35,61,2,24,177,74,63
33,29,36,2,22,187,76,63
62,65,64,2,24,183,73,63
57,37,57,2,24,180,71,65
61,40,59,2,23,169,64,47
14,15,18,1,25,187,78,64
7,19,19,1,25,181,75,47
56,48,59,2,24,185,80,72
19,12,16,1,24,189,88,73
62,48,60,3,23,173,68,51
12,20,20,1,20,193,75,45
54,38,62,2,23,185,78,72
60,57,60,2,22,178,75,58
9,13,17,1,24,195,90,70
61,35,63,2,22,175,75,63
58,36,58,2,24,184,74,66
28,25,45,2,21,190,80,81
60,44,61,2,23,167,66,58
56,35,53,2,23,185,78,70
8,12,14,1,20,188,80,38
49,41,47,2,22,183,72,64
50,45,59,2,25,189,81,72
57,43,59,2,21,174,64,49
63,47,60,2,23,183,77,59
56,47,60,2,21,180,72,66
54,32,60,2,22,185,82,68
64,58,64,3,23,179,80,74
63,50,60,2,22,176,65,44
55,42,57,2,22,182,73,60
52,29,57,2,24,181,75,69
51,46,54,2,23,175,68,52
55,54,54,2,25,179,76,63
12,13,30,1,26,190,88,65
53,39,54,2,25,180,80,73
55,50,52,2,25,183,79,70
57,37,59,2,25,185,76,70
51,32,53,2,24,183,78,66
16,19,21,1,25,194,88,58
59,42,55,2,25,184,84,72
14,13,24,1,25,181,78,60
58,41,54,2,24,173,62,56
61,56,58,2,24,178,70,48
63,41,58,3,24,181,70,53
17,18,21,1,22,200,96,80
19,14,18,1,26,191,85,33
53,29,52,2,25,183,76,63
61,54,66,2,24,172,65,52
64,58,62,3,24,171,68,59
54,49,55,2,24,173,68,57
45,27,56,2,25,174,68,63
54,47,56,2,25,187,82,72
6,13,11,1,26,193,85,58
50,59,57,2,25,182,79,69
58,43,54,2,24,182,78,66
43,34,46,2,23,186,77,64
53,48,58,2,20,173,67,58
36,39,43,2,24,192,85,74
60,45,59,2,24,178,72,55
12,19,26,1,27,188,90,64
12,13,22,1,27,190,86,67
50,45,52,2,24,183,86,77
48,33,52,2,26,180,72,61
65,38,65,3,25,180,77,68
50,55,51,2,25,189,74,76
14,13,19,1,27,191,91,79
53,37,59,2,26,175,63,60
63,37,53,2,24,183,73,74
42,48,42,2,26,185,70,70
60,55,57,2,22,188,71,76
54,43,56,2,23,178,72,60
56,32,58,2,24,188,70,59
40,36,42,2,22,185,73,71
61,58,60,2,23,185,81,72
49,35,58,2,25,172,64,53
57,65,55,2,24,175,69,56
60,43,61,3,25,182,75,71
64,36,63,2,24,177,81,60
40,28,52,2,25,186,82,64
59,45,60,3,25,179,75,52
60,41,57,2,25,179,75,56
66,64,64,3,26,173,61,43
60,40,60,2,24,175,64,74
53,32,52,2,27,174,74,68
60,51,59,3,25,177,64,60
63,45,66,3,23,178,70,60
57,36,58,2,25,181,67,47
37,26,40,2,26,184,83,75
32,24,48,2,25,175,65,70
57,43,56,2,26,183,81,74
50,27,49,2,26,180,78,65
54,35,50,2,26,183,80,74
43,46,52,2,27,185,76,70
52,49,56,2,24,174,71,73
50,33,51,2,25,184,78,62
58,56,57,3,26,183,75,61
19,19,18,1,26,186,75,58
54,35,46,2,26,176,73,63
26,28,33,2,28,183,80,72
56,49,59,2,25,173,67,58
61,32,59,2,25,177,74,75
9,14,23,1,26,191,88,68
28,21,43,2,27,195,86,85
14,12,18,1,28,188,83,41
9,12,12,1,28,190,83,43
15,15,23,1,28,191,89,67
24,25,23,1,29,185,75,41
56,47,63,3,26,175,78,56
63,57,62,2,27,176,80,76
52,53,54,2,27,196,87,80
48,45,53,2,27,188,78,80
51,51,57,2,27,180,75,59
55,53,54,2,26,178,81,62
63,58,58,3,25,175,67,42
58,57,58,3,25,180,72,58
54,43,58,2,24,182,69,61
53,39,54,2,27,180,69,63
55,49,57,2,26,173,64,64
19,12,16,1,28,180,86,49
62,36,47,2,27,171,72,38
58,58,58,2,26,201,85,74
53,47,60,3,27,192,86,78
12,13,13,1,28,194,86,58
67,56,63,3,26,181,73,47
19,13,21,1,29,183,77,66
57,43,57,2,36,194,92,88
27,18,29,1,36,183,70,51
9,10,15,1,40,189,89,75
15,18,15,1,35,188,76,57
49,57,54,2,35,183,81,73
19,20,41,2,37,188,85,80
52,50,56,2,32,191,89,81
61,52,62,2,32,168,67,32
12,15,13,1,33,190,77,56
35,16,45,2,32,191,86,79
20,35,57,2,36,188,82,64
56,65,59,2,34,175,60,52
54,49,53,2,33,180,70,73
46,47,59,2,29,184,77,65
47,73,48,2,30,183,83,66
35,29,38,2,29,188,82,81
54,59,59,2,30,171,70,66
48,22,54,2,29,187,77,77
47,35,62,2,32,170,68,62
60,55,63,2,35,176,68,68
63,50,60,2,27,176,75,75
49,56,61,2,32,184,78,82
61,55,60,3,28,179,70,55
57,58,56,2,27,183,78,68
15,12,26,1,31,199,91,57
55,50,64,2,27,178,60,66
29,28,31,2,28,183,70,70
55,55,54,2,29,176,67,58
51,35,42,2,29,170,75,69
18,16,22,1,27,182,82,42
56,29,57,2,31,182,75,67
58,49,58,2,30,178,73,62
47,42,50,2,29,187,77,73
36,25,39,2,30,185,81,81
62,46,57,2,28,177,73,80
42,49,53,2,29,185,82,67
44,29,45,2,31,181,70,70
54,43,54,2,31,181,74,70
59,44,64,2,32,178,68,61
35,21,36,2,31,178,75,60
54,48,53,2,27,178,64,62
59,45,58,2,28,185,74,71
45,30,51,2,29,193,88,81
49,54,53,2,28,179,82,67
13,10,13,1,38,187,79,49
58,45,59,2,26,176,64,34
57,31,58,2,29,181,69,70
53,27,52,2,29,179,73,67
42,32,55,2,29,183,78,72
53,44,57,2,30,185,82,76
52,50,53,2,28,192,88,70
41,21,48,2,33,186,88,69
29,23,34,2,31,186,83,78
55,35,56,2,30,178,76,74
58,37,60,2,30,179,70,58
60,50,59,3,27,181,73,57
33,38,48,2,30,186,81,77
52,51,50,2,34,180,82,76
51,39,60,2,38,182,72,70
66,59,60,2,30,181,76,65
53,32,48,2,29,182,78,67
61,46,65,2,33,171,67,42
6,13,16,1,17,187,78,40
40,29,40,2,18,180,68,60
50,49,53,2,17,187,74,67
67,39,35,2,18,185,75,58
63,37,60,2,19,171,68,49
64,49,69,3,19,178,70,45
52,43,55,2,18,159,59,30
9,11,16,1,19,192,83,33
51,30,61,2,19,181,72,67
12,15,20,1,18,190,78,33
53,37,52,2,19,180,74,48
10,12,12,1,19,180,78,45
67,51,64,2,17,178,72,46
14,16,19,1,18,194,78,64
55,42,54,2,18,175,69,45
57,48,54,2,18,170,66,64
57,52,58,3,18,173,64,61
71,37,68,3,17,173,70,37
65,51,62,2,19,181,75,56
36,35,42,2,18,184,75,58
57,48,63,3,17,174,62,29
9,14,25,1,18,188,90,69
62,49,61,2,19,178,64,47
54,36,58,3,17,185,82,66
68,49,60,3,19,183,74,61
65,50,66,3,19,178,72,57
62,61,61,2,18,177,68,46
50,31,54,3,18,184,78,77
57,49,59,3,19,179,72,53
61,41,57,3,19,178,63,68
59,40,59,3,18,185,70,58
67,54,64,3,18,177,69,51
53,39,52,2,19,189,92,71
56,44,58,3,18,180,70,45
55,38,58,2,18,193,77,71
67,43,63,3,17,171,60,36
60,61,57,2,18,179,75,50
63,40,62,2,18,176,68,42
57,44,56,2,19,169,68,44
70,63,59,2,20,175,65,55
64,47,55,2,19,175,70,51
72,51,56,3,19,173,64,35
29,22,44,2,20,183,70,61
14,10,18,1,18,182,77,54
61,56,61,2,20,178,73,58
59,58,58,3,19,189,81,68
31,21,53,2,18,186,70,63
13,12,11,1,18,185,70,35
13,12,14,1,19,191,78,63
58,51,57,2,17,175,70,52
53,39,59,2,18,190,79,64
7,14,18,1,20,190,76,59
65,58,63,4,18,180,70,49
60,38,58,3,18,175,70,48
64,48,63,2,17,172,70,46
29,31,38,2,19,186,74,68
58,39,59,2,20,180,74,58
57,45,60,2,19,175,65,45
13,12,16,1,19,180,75,46
55,39,57,2,19,171,70,50
57,46,59,2,20,178,68,53
65,57,61,3,19,175,65,40
58,62,60,2,18,177,76,70
59,50,60,2,18,170,64,32
56,49,59,2,19,178,76,58
25,27,35,2,20,186,78,70
52,38,61,2,18,172,66,46
58,49,59,2,19,186,82,74
52,44,54,2,19,190,80,70
52,33,54,2,19,187,82,70
57,58,62,2,18,183,75,56
63,50,61,2,18,184,86,68
64,34,42,2,19,184,70,49
69,48,59,2,18,174,70,47
55,50,59,2,19,180,70,55
61,53,57,2,19,175,66,42
30,30,44,2,20,186,74,70
57,53,58,3,20,180,67,59
54,44,55,2,19,184,74,69
64,37,60,2,19,182,84,74
14,13,19,1,19,185,80,54
62,35,58,3,20,180,73,60
54,48,55,2,19,189,75,69
47,25,43,2,20,185,75,66
66,52,58,3,17,180,70,48
62,57,54,2,20,181,73,57
58,49,61,2,18,180,75,62
60,30,55,2,19,180,75,56
59,53,51,2,18,166,61,30
51,42,56,2,20,180,72,56
56,47,54,2,19,179,66,52
41,29,40,2,18,166,64,50
46,27,53,2,18,184,68,66
63,49,64,2,18,185,83,59
68,47,68,2,19,180,70,48
46,35,55,2,19,185,78,69
55,53,60,2,17,179,76,52
57,55,51,2,19,179,73,57
64,53,61,2,17,177,72,50
47,36,42,2,18,177,72,61
53,36,51,2,21,178,70,63
60,56,60,2,20,175,65,33
25,21,26,2,21,190,79,70
60,46,53,2,21,175,69,49
55,43,56,2,20,182,69,39
62,36,63,2,20,185,75,64
51,51,59,2,20,176,71,60
59,41,62,2,20,176,80,55
50,39,53,2,19,181,69,48
55,40,57,2,18,178,73,53
56,49,60,2,20,183,74,61
52,32,45,2,19,184,77,45
31,22,36,2,19,191,85,74
8,10,18,1,19,194,90,70
62,30,58,2,19,174,66,42
50,33,57,2,19,188,80,68
34,35,32,2,18,180,75,64
45,42,52,2,20,180,74,57
54,28,57,2,20,184,81,73
57,49,57,2,20,187,67,60
59,35,57,2,20,183,69,57
36,26,42,2,19,191,80,73
61,46,64,2,19,180,70,47
8,11,16,1,19,197,81,55
62,67,60,3,19,177,68,47
63,54,57,3,19,182,70,50
41,29,47,2,18,183,70,69
55,28,56,2,20,183,75,72
56,47,50,2,19,186,70,58
15,19,20,1,21,187,70,56
59,55,56,3,20,178,68,49
48,38,50,2,22,190,83,72
58,31,55,2,21,180,72,57
54,41,61,2,21,178,69,58
57,42,59,2,20,178,63,61
60,50,58,2,20,178,67,45
58,48,59,2,20,185,74,49
57,49,65,2,18,175,70,51
37,22,43,2,20,188,86,76
54,37,57,3,19,169,68,61
37,31,31,2,19,191,92,75
10,11,15,1,19,188,77,56
38,27,45,2,20,178,72,62
59,40,61,2,20,174,68,37
50,38,51,2,19,180,79,71
58,41,57,2,20,177,72,59
52,37,61,2,19,172,71,37
58,45,62,2,19,188,67,65
54,38,61,2,20,176,68,59
64,47,60,2,20,182,76,60
57,53,57,2,20,180,71,59
56,43,59,2,19,172,64,54
62,32,40,2,19,184,78,70
51,50,47,2,19,195,78,72
41,32,43,2,20,181,75,59
61,60,63,2,18,176,65,36
63,32,45,2,19,178,75,56
15,22,24,1,22,188,76,56
61,36,62,3,21,176,70,45
56,49,58,2,21,165,66,60
54,50,56,2,21,182,77,62
59,50,56,3,21,169,68,33
